https://350.org/page/2/ Time’s up for California AG Becerra to investigate #ExxonKnew and prove he’s a real climate leader. By May Boeve, Executive Director and co-founder of 350.org. Boeve is originally from Sonoma, California and currently resides in the Bay Area.
https://350.org/page/2/ Event for Climate Justice guarantees fight against oil exploration in Portugal 350.org and No Fracking Coalition exposed the success of the campaign against fracking and fossil fuels in Brazil and Latin America
https://350.org/page/2/ Paris considers suing the fossil fuel industry Following recent floods, Paris may follow in the footsteps of New York in taking on the fossil fuel industry. The city announced today it will explore the possibilities of suing fossil fuel companies for climate damages.
https://350.org/page/2/ People of faith call for an end to fossil fuels Stewardship of the Earth, solidarity, and community. These are key values in the movement for climate justice and also in faith communities.
https://350.org/page/2/ Dirty Energy in Peruíbe – Not Here, Not Anywhere! The community, united, knocked down one of the largest proposed power plants in the world and blocked future mega-polluting projects.
https://350.org/page/2/ Dirty Energy in Peruíbe – not here, not anywhere! UPDATE: Peruíbe is free from polluting projects! The amendment to the local law was unanimously approved today. This is an...
https://350.org/page/2/ Southern Gas Corridor Dirty as Coal Why we need a climate test for Europe’s mega projects
https://350.org/page/2/ Take it from DC: Local climate action works Climate activists in DC know that local action can lead to huge victories — even with Trump in your backyard. Now, starting on January 31, the Fossil Free movement is bringing a wave of locally-rooted climate resistance across the country.
https://350.org/page/2/ Historic victory for the French climate and environmental movement After 50 years of opposition and action government cancels project to turn wetlands into airport in Western France.
https://350.org/page/2/ Wonder Woman and Renewable Energy Pioneers in Indonesia With an average annual increase in energy use of 7%, the world’s fourth most-populous country is continually struggling to meet its peoples’ energy needs, especially in remote areas.
http://www.accionatura.org/es/ Los proyectos continúan a través de la Asociación Selvans Os animamos a seguir los proyectos #Selvans, #Compensanatura y #BañosDeBosque en la web de la Asociación Selvans en www.selvans.ong
http://www.accionatura.org/es/ Cuarto rodal Selvans preservado gracias a la iniciativa CompensaNatura Acuerdo para la preservación de un hayedo de alto valor natural en la comarca del Ripollès.
http://www.accionatura.org/es/ Dolce Sitges renueva su compromiso con CompensaNatura El hotel de Sitges renueva su compromiso con la conservación de nuestros últimos bosques maduros
http://www.accionatura.org/es/ Os animamos a hacer un donativo por los #BosquesMaduros. Tanto si sois particulares como organización/empresa... ¡CompensaNatura!
http://www.ase.org/resources/browse/46 50x50 Commission Lays Out Challenges, Opportunities in Reducing Transportation Energy Use
http://www.ase.org/resources/browse/46 Administration's Budget Cuts Energy Efficiency Investments Again
http://www.ase.org/resources/browse/46 Infrastructure Plan Needs More on Energy Efficiency to Avoid Taxpayers Footing High Energy Costs for Generations
http://www.ase.org/resources/browse/46 Efficiency Tax Incentives Extended, But Longer Fix Needed
http://www.ase.org/resources/browse/46 Alliance Proposes Updating Electricity Pricing to Enable Transition to Modern Grid
http://www.ase.org/resources/browse/46 Energy Efficiency Leaders to Gather for EE Global Forum in Copenhagen
http://www.ase.org/resources/browse/46 Alliance Responds to Administration's Potential Cuts to Energy Efficiency Programs
http://www.ase.org/resources/browse/46 Alliance to Save Energy Announces Leadership Transition
http://www.ase.org/resources/browse/46 Five Energy Efficiency Tips to Help You Stay Warm and Save on Bills in Extreme Cold Weather
http://www.ase.org/resources/browse/46 Tax Extenders Bill Seizes Opportunity to Encourage Energy Efficiency
http://www.ase.org/resources/browse/46 Congress Should Follow Tax Bill by Extending Energy Efficiency Incentives
http://www.ase.org/resources/browse/46 Energy Star Bill Could Weaken Successful Program
http://www.ase.org/resources/browse/46 Tax Bill Misses Key Chance to Encourage Energy Efficiency
http://www.ase.org/resources/browse/46 Alliance Launches New Initiative to Slash U.S. Transportation Energy Use by Half by 2050
http://www.ase.org/resources/browse/46 Alliance Responds to DOE Report Calling for Efficiency Regulatory Review
http://www.ase.org/resources/browse/46 DOE Proposal Misses Grid Reliability and Resilience Benefits of Energy Efficiency
http://www.ase.org/resources/browse/46 Repealing Clean Power Plan Would be a Step Backward, Sacrifice Energy Efficiency Benefits
http://www.ase.org/resources/browse/46 Senators Pass Resolution Marking Oct. 5 as Energy Efficiency Day
http://www.ase.org/resources/browse/46 Efficiency Initiative Led by Knoxville, the Alliance and Other Partners is Finalist for Bloomberg Philanthropies International Award
http://www.ase.org/resources/browse/46 House Passes Deep Cuts to ENERGY STAR
http://www.birdlife.org/ Rapid response turns shrinking Kenyan lake into protected area Lake Ol Bolossat is home to thriving hippopotamus families and a wealth of stunning waterbirds. But human activity is drying up this oasis of life. Just in the nick of time, a CEPF-funded campaign persuaded the Kenyan Government to grant formal protection.
http://www.birdlife.org/ New report: South Africa’s seabirds, raptors in serious decline A new report, five years in the making, gives a snapshot of the health of birds and their habitats in South Africa – and highlights some disturbing trends and stats.
http://www.birdlife.org/ The Lazarus Effect: protect one species, resurrect a whole forest Pest control is saving more than just the Kiwi: species that haven't been seen for years are reappearing in New Zealand's forests. Ann Graeme shares inspiring stories of native birds, plants and insects that have returned after community conservation for a different species - The Lazarus Effect.
http://www.birdlife.org/ We interview the amazing women leading BirdLife’s work across the world In celebration of International Women’s Day, we interview some of the key women of the BirdLife Partnership. They tell their fascinating stories, and give their advice to other women aiming to embark on careers like theirs.
http://www.birdlife.org/ Women are championing mangrove conservation in Nigeria A women-led civil society group in Nigeria is empowering women and the whole community to protect Nigeria’s extremely productive but disappearing mangrove forests, which provide abundant services to the marine environment and people.
http://www.birdlife.org/ Project to save the “Rhinoceros of the Caribbean” gets gold standard A successful habitat restoration project in the Dominican Republic has been awarded prestigious certification from the Wildlife Habitat Council, in recognition of its services to nature and the local community. It’s a shining example of what can be achieved when companies and NGOs work together.
http://www.birdlife.org/ How alien plant invaders crowd out native birds It's not just cats and rats: invasive plant species can also uproot ecosystems and drive extinctions.
http://www.birdlife.org/ Break open the piggy bank & invest in nature! As Europe’s leaders debate the post-2020 EU budget, Kristina Barnes (NABU/BirdLife Germany) explains why they need to break open the piggy bank and start investing seriously in nature.
http://www.birdlife.org/ Open letter: give our birds safe passage over Lebanon this spring With the spring migration just a few weeks away, conservation groups the world over have come together in support of an open letter to the President of Lebanon. Croatian conservationists call for the President to honour his promise for stricter enforcement of hunting laws.
http://www.birdlife.org/ World first: Rhinoceros Hornbills give artificial nest box seal of approval In 2017, the Conservation Leadership Programme granted a Future Conservationist Award to Ravinder Kaur and her team to help improve breeding opportunities for Malaysian hornbills. Ravinder describes the team's exciting observations, and their progress in designing the perfect nest box.
http://www.birdlife.org/ 2018 Birdfair project announced: a haven for Argentina’s Flamingos This year’s British Birdwatching Fair will support the creation of Argentina's largest national park, in the process providing a haven to nearly a million flamingos and shorebirds.
http://www.birdlife.org/ Volunteers help with Guinean Forest conservation For its 2017 Nature's Heroes, the Society for the Conservation of Nature in Liberia named two of the people whose work has helped with conservation work in the Guinean Forest in West Africa
http://www.birdlife.org/ Rewrite the bird books: new breeding site found for one of world's The White-winged Flufftail (Critically Endangered) has just been confirmed to be breeding in South Africa – not only Ethiopia as previously thought – thanks to a discovery by BirdLife South Africa’s hidden camera traps. This sheds new light on the bird’s conservation.
http://www.birdlife.org/ Masangoni Birdlife Group treasure their local forests The 45 members of the Masangoni Birdlife Group have been awarded the status of Nature's Heroes, for their work in protecting the biodiversity of one of Zimbabwe's most rugged and inaccessible Important Bird and Biodiversity Areas (IBAs).
http://www.birdlife.org/ BirdLife and CEMEX celebrate ten years of conservation - with more to come! A global conservation charity and a building materials company? Some people might call it an unlikely match, but after ten highly successful years of conservation action across the world, we’ve cemented the bond by renewing our partnership for another three years.
https://www.britishecologicalsociety.org/news-and-opinion/ Shooters urged to take 'cautious approach' when shooting woodcock To reduce the effects of cold weather on Eurasian woodcock, shooting should be restricted before energy reserves are depleted
https://www.britishecologicalsociety.org/news-and-opinion/ How barbastelle bats trick moths that are able to hear their echolocation calls Researchers have found that the rare European barbastelle bats sneak up on unsuspecting moths by gradually emitting ever fainter calls as they come closer.
https://www.britishecologicalsociety.org/news-and-opinion/ Annual Meeting 2018: Thematic Sessions, Interactive Oral Sessions & Workshops We are currently accepting proposals for Thematic Sessions, Interactive Oral Sessions, and Workshops for our 2018 Annual Meeting.
https://www.britishecologicalsociety.org/news-and-opinion/ Lack of water is key stressor for urban trees Urban trees can survive increased heat and insect pests fairly well – unless they are thirsty.
https://www.britishecologicalsociety.org/news-and-opinion/ The Changing Arctic: An Environmental Audit Committee inquiry Help the BES respond to the Environmental Audit Committee inquiry into how the Arctic is changing and what it means for the UK.
https://www.britishecologicalsociety.org/news-and-opinion/ Reflections on BES Policy Internship Account of Adele Julier's experience as a BES Policy Intern.
https://www.britishecologicalsociety.org/news-and-opinion/ Health and Harmony: the future for food, farming and the environment in a Green Brexit Consultation Help the BES respond to the Defra consultation on “Health and Harmony: the future for food;farming and the environment in a Green Brexit.
https://www.britishecologicalsociety.org/news-and-opinion/ Policy in the European Parliament Sofia Cota-Franco's account of shadowing Julie Girling MEP in Brussels
https://www.britishecologicalsociety.org/news-and-opinion/ Social status influences infection risk and and disease-induced mortality In this long-term study, ecologists monitored the health status of spotted hyena and the risk of infection with canine distemper virus.
https://www.britishecologicalsociety.org/news-and-opinion/ Managing UK fisheries POSTnote Katherine Maltby's account of her 3 month BES POST fellowship on UK fisheries management
https://www.britishecologicalsociety.org/news-and-opinion/ Uncoordinated trade policies aid alien bee invasions Patagonia may lose its only native bumblebee species due to invasions by alien bee species sanctioned by government policy.
https://www.britishecologicalsociety.org/news-and-opinion/ Undergraduate Ecological Careers Conference The recent Undergraduate Ecological Careers Conference took place on 12th February. Jade Hemsley, undergraduate student organiser from the University of Reading gives an overview of the day.
